 5 10 1 245 1614
 5 10 1 0 2082
 5 10 1 261 1728
 5 10 1 247 1771
 5 10 1 242 1578
 5 10 1 252 1634
 5 10 1 263 1556
 5 10 1 248 1712
 5 10 1 257 1587
 5 10 1 261 1661
 5 10 1 251 1636
 5 10 1 255 1750
 5 10 1 267 1655
 5 10 1 250 1650
 5 10 1 251 1674
 5 10 1 258 1614
 5 10 1 256 1758
 5 10 1 249 1656
 5 10 1 248 1598
 5 10 1 251 1771
 5 10 1 254 1684
 5 10 1 247 1620
 5 10 1 257 1698
 5 10 1 249 1585
 5 10 1 254 1705
 5 10 1 253 1847
 5 10 1 251 1713
 5 10 1 253 1580
 5 10 1 248 1663
 5 10 1 259 1600
 5 10 1 256 1632
 5 10 1 258 1713
 5 10 1 254 1610
 5 10 1 252 1691
 5 10 1 251 1503
 5 10 1 250 1546
 5 10 1 254 1729
 5 10 1 252 1888
 5 10 1 261 1783
 5 10 1 254 1529
 5 10 1 250 1711
 5 10 1 246 1545
 5 10 1 0 1114
 5 10 1 261 1687
 5 10 1 264 1615
 5 10 1 255 1572
 5 10 1 250 1557
 5 10 1 250 1582
 5 10 1 249 1591
 5 10 1 0 1037
 5 10 1 254 1602
 5 10 1 0 1099
 5 10 1 255 1430
 5 10 1 256 1582
 5 10 1 251 1611
 5 10 1 255 1679
 5 10 1 258 1718
 5 10 1 248 1623
 5 10 1 254 1699
 5 10 1 253 1486
 5 10 1 251 1711
 5 10 1 251 1534
 5 10 1 258 1784
 5 10 1 251 1490
 5 10 1 258 1912
 5 10 1 259 1575
 5 10 1 252 1776
 5 10 1 247 1792
 5 10 1 252 1488
 5 10 1 254 1470
 5 10 1 249 1672
 5 10 1 253 1724
 5 10 1 251 1616
 5 10 1 261 1719
 6 10 1 258 1637
 6 10 1 262 1666
 6 10 1 252 1638
 6 10 1 251 1610
 6 10 1 255 1555
 6 10 1 264 1647
 6 10 1 246 1647
 6 10 1 253 1677
 6 10 1 252 1430
 6 10 1 247 1524
 6 10 1 249 1487
 6 10 1 255 1652
 6 10 1 246 1665
 6 10 1 250 1478
 6 10 1 254 1767
 6 10 1 254 1828
 6 10 1 259 1888
 6 10 1 254 1735
 6 10 1 248 1766
 6 10 1 257 1643
 6 10 1 247 1507
 6 10 1 247 1411
 6 10 1 251 1555
 6 10 1 256 1494
 6 10 1 254 1652
 6 10 1 257 2124
 6 10 1 251 1690
 6 10 1 250 1777
 6 10 1 262 1675
 6 10 1 249 1773
 6 10 1 255 1512
 6 10 1 246 1340
 6 10 1 259 1542
 6 10 1 252 1662
 6 10 1 254 1716
 6 10 1 249 1641
 6 10 1 249 1313
 6 10 1 250 1576
 6 10 1 248 1704
 6 10 1 248 1472
 6 10 1 542 3449
 6 10 1 253 1705
 6 10 1 250 1622
 6 10 1 263 1788
 6 10 1 256 1788
 6 10 1 250 1581
 6 10 1 251 1636
 6 10 1 254 1809
 6 10 1 246 1703
 6 10 1 252 1904
 6 10 1 247 1886
 6 10 1 251 1710
 6 10 1 259 1507
 6 10 1 258 1437
 6 10 1 252 1448
 6 10 1 255 1547
 6 10 1 250 1764
 6 10 1 254 1635
 6 10 1 247 1631
 6 10 1 243 1669
 6 10 1 257 1695
 6 10 1 262 1700
 6 10 1 248 1641
 6 10 1 260 1580
 6 10 1 250 1589
 6 10 1 261 1667
 6 10 1 248 1718
 6 10 1 251 1764
 6 10 1 252 1529
 6 10 1 258 1411
 6 10 1 255 1719
 6 10 1 249 1617
 6 10 1 253 1874
 6 10 1 257 1580
 6 10 1 259 1477
 6 10 1 251 1593
 6 10 1 247 1704
 6 10 1 249 1555
 6 10 1 244 1498
 6 10 1 251 1656
 6 10 1 254 1728
 6 10 1 259 1738
 6 10 1 245 1492
 6 10 1 254 1627
 6 10 1 251 1738
 6 10 1 249 1591
 6 10 1 248 1540
 6 10 1 254 1625
 6 10 1 256 1712
 6 10 1 256 1573
 6 10 1 250 1470
 6 10 1 257 1674
 6 10 1 255 1335
 6 10 1 252 1558
 6 10 1 250 1462
 6 10 1 259 1643
 6 10 1 251 1636
 6 10 1 258 1665
 6 10 1 0 1989
 6 10 1 252 1655
 7 10 1 252 1540
 7 10 1 255 1561
 7 10 1 255 1662
 7 10 1 250 1720
 7 10 1 264 1663
 7 10 1 262 1497
 7 10 1 255 1843
 7 10 1 255 1738
 7 10 1 255 1510
 7 10 1 258 1659
 7 10 1 249 1532
 7 10 1 251 1703
 7 10 1 258 1535
 7 10 1 258 1754
 7 10 1 261 1956
 7 10 1 261 1682
 7 10 1 254 1545
 7 10 1 250 1506
 7 10 1 256 1741
 7 10 1 249 1542
 7 10 1 263 1646
 7 10 1 261 1568
 7 10 1 248 1571
 7 10 1 249 1448
 7 10 1 259 1664
 7 10 1 250 1580
 7 10 1 247 1595
 7 10 1 257 1624
 7 10 1 260 1659
 7 10 1 255 1620
 7 10 1 219 1437
 7 10 1 254 1552
 7 10 1 262 1641
 7 10 1 257 1669
 7 10 1 265 1638
 7 10 1 252 1655
 7 10 1 260 1655
 7 10 1 255 1612
 7 10 1 254 1669
 7 10 1 249 1549
 7 10 1 252 1620
 7 10 1 252 1542
 7 10 1 253 1725
 7 10 1 255 1709
 7 10 1 251 1664
 7 10 1 259 1433
 7 10 1 249 1530
 7 10 1 260 1635
 7 10 1 249 1612
 7 10 1 248 1529
 7 10 1 251 1715
 7 10 1 254 1815
 7 10 1 253 1797
 7 10 1 244 1686
 7 10 1 249 1682
 7 10 1 248 1639
 7 10 1 257 1846
 7 10 1 254 1586
 7 10 1 251 1523
 7 10 1 246 1555
 7 10 1 256 1582
 7 10 1 246 1604
 7 10 1 252 1636
 7 10 1 258 1551
 7 10 1 249 1463
 7 10 1 251 1691
 7 10 1 258 1500
 7 10 1 251 1514
 7 10 1 258 1680
 7 10 1 255 1548
 7 10 1 254 1724
 7 10 1 252 1589
 7 10 1 253 1471
 7 10 1 557 3534
 7 10 1 254 1720
 7 10 1 243 1437
 7 10 1 250 1599
 7 10 1 261 1575
 7 10 1 588 3799
 7 10 1 252 1790
 7 10 1 257 1602
 7 10 1 252 1769
 7 10 1 247 1539
 7 10 1 253 1792
 7 10 1 255 1595
 7 10 1 257 1651
 7 10 1 258 1797
 7 10 1 254 1624
 7 10 1 257 1593
 7 10 1 261 1624
 7 10 1 248 1441
 7 10 1 258 1775
 7 10 1 248 1807
 7 10 1 250 1571
 7 10 1 263 1618
 7 10 1 257 1551
 7 10 1 255 1701
 7 10 1 255 1744
 7 10 1 249 1424
 7 10 1 254 1722
 8 10 1 259 1618
 8 10 1 252 1714
 8 10 1 0 1076
 8 10 1 247 1550
 8 10 1 256 1622
 8 10 1 252 1592
 8 10 1 247 1655
 8 10 1 253 1463
 8 10 1 252 1554
 8 10 1 253 1658
 8 10 1 252 1612
 8 10 1 251 1738
 8 10 1 249 1778
 8 10 1 253 1650
 8 10 1 257 1589
 8 10 1 258 1610
 8 10 1 256 1772
 8 10 1 260 1580
 8 10 1 250 1680
 8 10 1 258 1560
 8 10 1 251 1608
 8 10 1 251 1531
 8 10 1 261 1817
 8 10 1 244 1699
 8 10 1 255 1542
 8 10 1 252 1565
 8 10 1 265 1695
 8 10 1 250 1535
 8 10 1 262 1766
 8 10 1 248 1608
 8 10 1 252 1627
 8 10 1 259 1639
 8 10 1 245 1539
 8 10 1 257 1680
 8 10 1 252 1597
 8 10 1 254 1479
 8 10 1 248 1588
 8 10 1 247 1533
 8 10 1 248 1544
 8 10 1 259 1619
 8 10 1 254 1520
 8 10 1 251 1397
 8 10 1 253 1769
 8 10 1 251 1748
 8 10 1 259 1581
 8 10 1 254 1362
 8 10 1 249 1632
 8 10 1 244 1466
 8 10 1 246 1577
 8 10 1 251 1675
 8 10 1 263 1690
 8 10 1 251 1440
 8 10 1 242 1686
 8 10 1 552 3902
 8 10 1 260 1729
 8 10 1 261 1751
 8 10 1 262 1719
 8 10 1 259 1890
 8 10 1 261 1718
 8 10 1 215 1516
 8 10 1 264 1595
 8 10 1 249 1494
 8 10 1 250 1346
 8 10 1 257 1413
 8 10 1 254 1607
 8 10 1 249 1646
 8 10 1 259 1857
 8 10 1 255 1719
 8 10 1 247 1764
 8 10 1 258 1540
 8 10 1 250 1520
 8 10 1 244 1676
 8 10 1 259 1764
 8 10 1 250 1646
 8 10 1 255 1540
 8 10 1 251 1676
 8 10 1 259 1641
 8 10 1 263 1866
 8 10 1 250 1594
 8 10 1 246 1455
 8 10 1 258 1758
 8 10 1 260 1587
 8 10 1 256 1776
 8 10 1 251 1490
 8 10 1 252 1503
 8 10 1 255 1716
 8 10 1 250 1809
 8 10 1 0 2512
 8 10 1 262 1748
 8 10 1 252 1595
 8 10 1 264 1655
 8 10 1 254 1481
 8 10 1 257 1568
 8 10 1 259 1726
 8 10 1 254 1434
 8 10 1 249 1446
 8 10 1 256 1699
 8 10 1 252 1539
 8 10 1 259 1783
 8 10 1 254 1485
 9 10 1 257 1829
 9 10 1 255 1657
 9 10 1 247 1426
 9 10 1 253 1509
 9 10 1 249 1592
 9 10 1 257 1761
 9 10 1 257 1465
 9 10 1 259 1571
 9 10 1 253 1560
 9 10 1 253 1779
 9 10 1 253 1616
 9 10 1 252 1570
 9 10 1 251 1427
 9 10 1 250 1586
 9 10 1 253 1536
 9 10 1 257 1734
 9 10 1 257 1616
 9 10 1 250 1610
 9 10 1 255 1501
 9 10 1 257 1696
 9 10 1 258 1748
 9 10 1 250 1647
 9 10 1 254 1519
 9 10 1 255 1622
 9 10 1 262 1716
 9 10 1 251 1585
 9 10 1 250 1547
 9 10 1 257 1639
 9 10 1 250 1515
 9 10 1 258 1696
 9 10 1 262 1737
 9 10 1 254 1511
 9 10 1 253 1910
 9 10 1 253 1616
 9 10 1 253 1624
 9 10 1 255 1563
 9 10 1 258 1600
 9 10 1 259 1513
 9 10 1 252 1766
 9 10 1 257 1589
 9 10 1 256 1839
 9 10 1 250 1490
 9 10 1 253 1530
 9 10 1 253 1675
 9 10 1 257 1580
 9 10 1 248 1573
 9 10 1 252 1523
 9 10 1 254 1624
 9 10 1 257 1551
 9 10 1 255 1677
 9 10 1 250 1692
 9 10 1 258 1689
 9 10 1 243 1627
 9 10 1 256 1608
 9 10 1 221 1533
 9 10 1 254 1657
 9 10 1 264 1704
 9 10 1 254 1557
 9 10 1 246 1645
 9 10 1 254 1632
 9 10 1 254 1562
 9 10 1 258 1581
 9 10 1 251 1635
 9 10 1 245 1656
 9 10 1 248 1342
 9 10 1 0 2312
 9 10 1 257 1603
 9 10 1 256 1686
 9 10 1 257 1773
 9 10 1 254 1641
 9 10 1 253 1558
 9 10 1 259 1809
 9 10 1 249 1558
 9 10 1 255 1675
 9 10 1 253 1459
 9 10 1 247 1725
 9 10 1 256 1667
 9 10 1 250 1681
 9 10 1 257 1792
 9 10 1 249 1711
 9 10 1 252 1622
 9 10 1 253 1567
 9 10 1 252 1563
 9 10 1 250 1526
 9 10 1 248 1654
 9 10 1 256 1582
 9 10 1 252 1441
 9 10 1 261 1573
 9 10 1 249 1760
 9 10 1 249 1559
 9 10 1 251 1550
 9 10 1 258 1691
 9 10 1 248 1563
 9 10 1 253 1641
 9 10 1 251 1337
 9 10 1 256 1572
 9 10 1 259 1720
 9 10 1 248 1646
 9 10 1 249 1763
 9 10 1 262 1681
 10 10 1 243 1581
 10 10 1 253 1623
 10 10 1 252 1832
 10 10 1 252 1697
 10 10 1 261 1634
 10 10 1 257 1700
 10 10 1 251 1710
 10 10 1 253 1690
 10 10 1 260 1745
 10 10 1 247 1546
 10 10 1 248 1491
 10 10 1 247 1573
 10 10 1 258 1704
 10 10 1 0 2037
 10 10 1 254 1679
 10 10 1 251 1619
 10 10 1 258 1604
 10 10 1 257 1654
 10 10 1 257 1703
 10 10 1 252 1672
 10 10 1 247 1617
 10 10 1 252 1665
 10 10 1 248 1480
 10 10 1 263 1689
 10 10 1 256 1665
 10 10 1 259 1685
 10 10 1 262 1658
 10 10 1 255 1431
 10 10 1 258 1615
 10 10 1 251 1619
 10 10 1 255 1797
 10 10 1 256 1564
 10 10 1 255 1511
 10 10 1 251 1682
 10 10 1 260 1563
 10 10 1 247 1589
 10 10 1 251 1631
 10 10 1 252 1736
 10 10 1 251 1692
 10 10 1 259 1778
 10 10 1 261 1514
 10 10 1 251 1572
 10 10 1 251 1573
 10 10 1 258 1654
 10 10 1 263 1658
 10 10 1 259 1730
 10 10 1 247 1417
 10 10 1 254 1596
 10 10 1 246 1452
 10 10 1 256 1528
 10 10 1 245 1708
 10 10 1 254 1484
 10 10 1 248 1509
 10 10 1 261 1587
 10 10 1 250 1796
 10 10 1 255 1618
 10 10 1 248 1587
 10 10 1 245 1547
 10 10 1 258 1416
 10 10 1 0 2534
 10 10 1 254 1662
 10 10 1 252 1548
 10 10 1 250 1717
 10 10 1 257 1515
 10 10 1 255 1755
 10 10 1 253 1375
 10 10 1 248 1529
 10 10 1 254 1587
 10 10 1 260 1614
 10 10 1 251 1722
 10 10 1 257 1694
 10 10 1 246 1503
 10 10 1 246 1408
 10 10 1 250 1620
 10 10 1 254 1407
 10 10 1 245 1439
 10 10 1 246 1567
 10 10 1 257 1700
 10 10 1 256 1608
 10 10 1 251 1531
 10 10 1 247 1460
 10 10 1 252 1799
 10 10 1 254 1588
 10 10 1 248 1517
 10 10 1 250 1549
 10 10 1 256 1718
 10 10 1 257 1624
 10 10 1 254 1695
 10 10 1 256 1723
 10 10 1 258 1664
 10 10 1 251 1745
 10 10 1 247 1560
 10 10 1 260 1591
 10 10 1 256 1691
 10 10 1 252 1553
 10 10 1 261 1663
 10 10 1 251 1539
 10 10 1 251 1538
 10 10 1 250 1457
 10 10 1 246 1514
